sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	6	4677	8732	1.0	60x	raw	a647	68	130.945	763.97	20.936999999999998	0.597	3.1489999999999996	65.234	2.299	0	46.9120736567152	0.597
1	26	7168	14005	1.0	60x	raw	a647	0	522.981	432.055	21.994	0.596	3.437	7.976	-1.0	0	7.1447631115593095	0.596
1	116	6376	11709	1.0	60x	raw	a647	0	1237.037	674.04	24.893	0.593	2.847	29.691	-1.0	0	13.3038643314049	0.593
1	120	15858	22102	1.0	60x	raw	a647	0	1511.943	1048.974	21.948	0.59	3.597	5.43	-1.0	0	6.533592817393299	0.59
1	59	4563	10818	1.0	60x	raw	a647	103	640.965	1218.923	24.793000000000003	0.59	4.842	14.885	2.1430000000000002	0	17.4365984351481	0.59
1	100	6930	11930	1.0	60x	raw	a647	0	1136.865	1138.087	25.819000000000003	0.59	3.4410000000000003	41.073	-1.0	0	49.259868492820104	0.59
1	99	6084	10494	1.0	60x	raw	a647	0	1070.097	1191.856	27.965999999999998	0.589	3.378	20.283	-1.0	0	5.349050407798139	0.589
1	99	6084	10494	1.0	60x	raw	a647	0	1063.046	1208.942	23.884	0.588	3.3680000000000003	43.93600000000001	-1.0	0	36.3097029558277	0.588
1	119	5734	8814	1.0	60x	raw	a647	81	1450.906	1039.971	22.943	0.586	3.3280000000000003	4.538	2.121	0	5.84102712830871	0.586
1	79	7362	14370	1.0	60x	raw	a647	0	818.1039999999999	582.1	23.875	0.586	3.282	35.702	-1.0	0	41.49485117669929	0.586
1	120	15858	22102	1.0	60x	raw	a647	81	1533.991	1129.109	24.756	0.585	3.2310000000000003	39.335	1.954	0	20.0588730513727	0.585
1	22	6235	10654	1.0	60x	raw	a647	13	416.022	274.144	25.781999999999996	0.584	3.813	14.135	2.416	0	11.2938334765271	0.584
1	22	6235	10654	1.0	60x	raw	a647	13	416.02	272.955	26.978	0.584	4.115	17.882	2.239	0	15.049513868376698	0.584
